"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.63","43.68","TORONTO INTL A","6158731","2023-05-30","2023","05","30","","27.2","","13.8","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-05-31","2023","05","31","","30.5","","16.6","","23.6","","0.0","","5.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-01","2023","06","01","","30.9","","18.2","","24.6","","0.0","","6.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-02","2023","06","02","","32.3","","20.1","","26.2","","0.0","","8.2","","0.6","","0.0","","0.6","","","","1","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-03","2023","06","03","","22.1","","15.2","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","","","12","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-04","2023","06","04","","20.5","","11.5","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-05","2023","06","05","","24.9","","13.5","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-06","2023","06","06","","23.3","","13.8","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","34","","51",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-07","2023","06","07","","21.3","","11.9","","16.6","","1.4","","0.0","","0.0","T","0.0","","0.0","T","","","34","","51",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-08","2023","06","08","","19.1","","13.3","","16.2","","1.8","","0.0","","0.6","","0.0","","0.6","","","","1","","31",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-09","2023","06","09","","22.1","","10.6","","16.4","","1.6","","0.0","","3.6","","0.0","","3.6","","","","31","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-10","2023","06","10","","27.3","","11.5","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","26","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-11","2023","06","11","","23.1","","15.1","","19.1","","0.0","","1.1","","10.2","","0.0","","10.2","","","","6","","31",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-12","2023","06","12","","18.8","","11.8","","15.3","","2.7","","0.0","","31.0","","0.0","","31.0","","","","28","","53",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-13","2023","06","13","","19.9","","10.7","","15.3","","2.7","","0.0","","4.0","","0.0","","4.0","","","","15","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-14","2023","06","14","","20.6","","11.2","","15.9","","2.1","","0.0","","0.0","T","0.0","","0.0","T","","","36","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-15","2023","06","15","","21.3","","11.1","","16.2","","1.8","","0.0","","2.2","","0.0","","2.2","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-16","2023","06","16","","23.4","","12.8","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","33","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-17","2023","06","17","","25.4","","11.5","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","","","32","","47",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-18","2023","06","18","","25.2","","13.3","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-19","2023","06","19","","25.0","","14.1","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","","","10","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-20","2023","06","20","","26.0","","17.7","","21.9","","0.0","","3.9","","0.0","","0.0","","0.0","","","","7","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-21","2023","06","21","","27.1","","15.8","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","8","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-22","2023","06","22","","25.4","","15.4","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","9","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-23","2023","06","23","","24.7","","19.0","","21.9","","0.0","","3.9","","5.2","","0.0","","5.2","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-24","2023","06","24","","26.6","","19.5","","23.1","","0.0","","5.1","","0.6","","0.0","","0.6","","","","34","","31",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-25","2023","06","25","","28.1","","18.2","","23.2","","0.0","","5.2","","10.2","","0.0","","10.2","","","","2","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-26","2023","06","26","","23.4","","19.3","","21.4","","0.0","","3.4","","27.2","","0.0","","27.2","","","","20","","38",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-27","2023","06","27","","23.5","","15.9","","19.7","","0.0","","1.7","","11.8","","0.0","","11.8","","","","31","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-28","2023","06","28","","23.8","","14.4","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","","","33","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-29","2023","06","29","","25.6","","13.1","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-06-30","2023","06","30","","25.5","","18.9","","22.2","","0.0","","4.2","","0.8","","0.0","","0.8","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-01","2023","07","01","","28.5","","18.5","","23.5","","0.0","","5.5","","5.4","","0.0","","5.4","","","","1","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-02","2023","07","02","","23.5","","20.4","","22.0","","0.0","","4.0","","1.8","","0.0","","1.8","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-03","2023","07","03","","26.0","","19.5","","22.8","","0.0","","4.8","","1.2","","0.0","","1.2","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-04","2023","07","04","","30.7","","18.3","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","","","28","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-05","2023","07","05","","31.4","","20.7","","26.1","","0.0","","8.1","","0.0","","0.0","","0.0","","","","24","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-06","2023","07","06","","29.8","","21.1","","25.5","","0.0","","7.5","","4.6","","0.0","","4.6","","","","25","","49",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-07","2023","07","07","","26.2","","16.4","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","","","35","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-08","2023","07","08","","25.1","","13.5","","19.3","","0.0","","1.3","","0.8","","0.0","","0.8","","","","23","","31",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-09","2023","07","09","","25.5","","15.6","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","35","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-10","2023","07","10","","28.9","","14.4","","21.7","","0.0","","3.7","","0.0","","0.0","","0.0","","","","27","","36",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-11","2023","07","11","","30.2","","17.0","","23.6","","0.0","","5.6","","2.0","","0.0","","2.0","","","","25","","47",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-12","2023","07","12","","26.0","","12.5","","19.3","","0.0","","1.3","","0.2","","0.0","","0.2","","","","34","","31",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-13","2023","07","13","","24.0","","15.4","","19.7","","0.0","","1.7","","24.6","","0.0","","24.6","","","","27","","51",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-14","2023","07","14","","25.6","","13.9","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","13","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-15","2023","07","15","","25.0","","19.6","","22.3","","0.0","","4.3","","11.0","","0.0","","11.0","","","","16","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-16","2023","07","16","","27.8","","19.5","","23.7","","0.0","","5.7","","0.6","","0.0","","0.6","","","","22","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-17","2023","07","17","","26.9","","17.1","","22.0","","0.0","","4.0","","1.0","","0.0","","1.0","","","","25","","47",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-18","2023","07","18","","26.1","","17.1","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","","36","","31",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-19","2023","07","19","","26.0","","15.2","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-20","2023","07","20","","27.3","","17.4","","22.4","","0.0","","4.4","","1.2","","0.0","","1.2","","","","25","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-21","2023","07","21","","26.0","","17.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","32","","49",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-22","2023","07","22","","28.1","","16.0","","22.1","","0.0","","4.1","","0.0","","0.0","","0.0","","","","27","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-23","2023","07","23","","27.0","","16.0","","21.5","","0.0","","3.5","","3.6","","0.0","","3.6","","","","13","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-24","2023","07","24","","28.2","","17.3","","22.8","","0.0","","4.8","","0.4","","0.0","","0.4","","","","33","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-25","2023","07","25","","27.3","","17.6","","22.5","","0.0","","4.5","","5.2","","0.0","","5.2","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-26","2023","07","26","","30.8","","20.4","","25.6","","0.0","","7.6","","8.8","","0.0","","8.8","","","","17","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-27","2023","07","27","","29.6","","20.5","","25.1","","0.0","","7.1","","13.8","","0.0","","13.8","","","","33","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-28","2023","07","28","","31.2","","19.9","","25.6","","0.0","","7.6","","0.0","","0.0","","0.0","","","","26","","34",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-29","2023","07","29","","24.6","","14.3","","19.5","","0.0","","1.5","","17.6","","0.0","","17.6","","","","2","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-30","2023","07","30","","24.1","","12.6","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","32","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-07-31","2023","07","31","","24.2","","14.6","","19.4","","0.0","","1.4","","0.0","T","0.0","","0.0","T","","","36","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-01","2023","08","01","","24.0","","13.2","","18.6","","0.0","","0.6","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-02","2023","08","02","","24.6","","13.7","","19.2","","0.0","","1.2","","0.0","T","0.0","","0.0","T","","","22","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-03","2023","08","03","","29.2","","18.2","","23.7","","0.0","","5.7","","2.6","","0.0","","2.6","","","","36","","66",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-04","2023","08","04","","27.2","","16.8","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","35","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-05","2023","08","05","","24.7","","16.4","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-06","2023","08","06","","25.1","","14.5","","19.8","","0.0","","1.8","","7.0","","0.0","","7.0","","","","6","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-07","2023","08","07","","25.8","","18.4","","22.1","","0.0","","4.1","","7.6","","0.0","","7.6","","","","33","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-08","2023","08","08","","26.0","","16.1","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","31","","67",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-09","2023","08","09","","28.8","","16.2","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","","","27","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-10","2023","08","10","","25.9","","18.9","","22.4","","0.0","","4.4","","0.2","","0.0","","0.2","","","","35","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-11","2023","08","11","","25.6","","15.0","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","30","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-12","2023","08","12","","29.5","","18.9","","24.2","","0.0","","6.2","","1.2","","0.0","","1.2","","","","26","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-13","2023","08","13","","26.0","","15.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","27","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-14","2023","08","14","","23.7","","14.8","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-15","2023","08","15","","22.7","","17.9","","20.3","","0.0","","2.3","","6.6","","0.0","","6.6","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-16","2023","08","16","","27.3","","18.2","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","","","21","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-17","2023","08","17","","26.5","","17.2","","21.9","","0.0","","3.9","","11.4","","0.0","","11.4","","","","23","","71",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-18","2023","08","18","","20.0","","12.7","","16.4","","1.6","","0.0","","0.0","T","0.0","","0.0","T","","","29","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-19","2023","08","19","","25.1","","13.3","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","31","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-20","2023","08","20","","29.3","","15.3","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","","","25","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-21","2023","08","21","","24.6","","16.2","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","35","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-22","2023","08","22","","24.3","","13.7","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","4","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-23","2023","08","23","","20.2","","15.6","","17.9","","0.1","","0.0","","4.6","","0.0","","4.6","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-24","2023","08","24","","22.4","","18.2","","20.3","","0.0","","2.3","","9.2","","0.0","","9.2","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-25","2023","08","25","","24.3","","18.3","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","","","33","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-26","2023","08","26","","23.8","","13.7","","18.8","","0.0","","0.8","","4.6","","0.0","","4.6","","","","35","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-27","2023","08","27","","22.6","","11.2","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-28","2023","08","28","","22.8","","13.1","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-29","2023","08","29","","23.9","","12.4","","18.2","","0.0","","0.2","","4.2","","0.0","","4.2","","","","26","","49",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-30","2023","08","30","","20.0","","11.8","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","31","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-08-31","2023","08","31","","22.3","","9.5","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-01","2023","09","01","","23.7","","11.8","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-02","2023","09","02","","26.2","","13.8","","20.0","","0.0","","2.0","","0.2","","0.0","","0.2","","","","26","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-03","2023","09","03","","31.8","","17.6","","24.7","","0.0","","6.7","","0.0","","0.0","","0.0","","","","25","","38",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-04","2023","09","04","","34.0","","20.0","","27.0","","0.0","","9.0","","0.0","","0.0","","0.0","","","","26","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-05","2023","09","05","","33.1","","20.6","","26.9","","0.0","","8.9","","0.0","","0.0","","0.0","","","","19","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-06","2023","09","06","","31.9","","21.8","","26.9","","0.0","","8.9","","0.0","T","0.0","","0.0","T","","","21","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-07","2023","09","07","","29.0","","17.0","","23.0","","0.0","","5.0","","3.0","","0.0","","3.0","","","","15","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-08","2023","09","08","","20.5","","14.7","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","","","35","","38",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-09","2023","09","09","","20.1","","15.5","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-10","2023","09","10","","22.9","","17.2","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-11","2023","09","11","","24.6","","15.6","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-12","2023","09","12","","23.1","","","M","","M","","M","","M","6.2","","0.0","","6.2","","","","25","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-13","2023","09","13","","19.3","","10.5","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","31","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-14","2023","09","14","","20.0","","9.7","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-15","2023","09","15","","20.5","","8.7","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-16","2023","09","16","","24.1","","10.1","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","29","","34",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-17","2023","09","17","","23.6","","13.9","","18.8","","0.0","","0.8","","0.0","T","0.0","","0.0","T","","","33","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-18","2023","09","18","","21.9","","11.4","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","33","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-19","2023","09","19","","20.9","","9.4","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","","","29","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-20","2023","09","20","","21.1","","7.1","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-21","2023","09","21","","22.2","","13.4","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-22","2023","09","22","","22.3","","13.0","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-23","2023","09","23","","22.4","","11.7","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","7","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-24","2023","09","24","","22.8","","11.9","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","7","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-25","2023","09","25","","24.4","","14.4","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","11","","43",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-26","2023","09","26","","20.3","","15.8","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","8","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-27","2023","09","27","","20.3","","13.3","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","","","9","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-28","2023","09","28","","18.8","","13.8","","16.3","","1.7","","0.0","","0.8","","0.0","","0.8","","","","10","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-29","2023","09","29","","21.4","","11.6","","16.5","","1.5","","0.0","","1.0","","0.0","","1.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-09-30","2023","09","30","","23.2","","12.2","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-01","2023","10","01","","26.9","","14.4","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-02","2023","10","02","","27.3","","15.4","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-03","2023","10","03","","30.4","","15.8","","23.1","","0.0","","5.1","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-04","2023","10","04","","27.9","","16.7","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-05","2023","10","05","","25.9","","17.0","","21.5","","0.0","","3.5","","6.4","","0.0","","6.4","","","","23","","44",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-06","2023","10","06","","23.1","","12.0","","17.6","","0.4","","0.0","","6.8","","0.0","","6.8","","","","15","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-07","2023","10","07","","15.1","","7.5","","11.3","","6.7","","0.0","","0.6","","0.0","","0.6","","","","25","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-08","2023","10","08","","11.1","","7.1","","9.1","","8.9","","0.0","","1.4","","0.0","","1.4","","","","28","","53",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-09","2023","10","09","","11.4","","6.7","","9.1","","8.9","","0.0","","0.0","T","0.0","","0.0","T","","","25","","60",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-10","2023","10","10","","13.6","","7.0","","10.3","","7.7","","0.0","","3.2","","0.0","","3.2","","","","26","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-11","2023","10","11","","16.3","","5.4","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","26","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-12","2023","10","12","","16.0","","4.6","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","35","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-13","2023","10","13","","14.9","","5.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-14","2023","10","14","","13.6","","9.0","","11.3","","6.7","","0.0","","0.0","T","0.0","","0.0","T","","","1","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-15","2023","10","15","","10.6","","7.2","","8.9","","9.1","","0.0","","0.0","T","0.0","","0.0","T","","","34","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-16","2023","10","16","","13.2","","7.7","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","","","35","","56",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-17","2023","10","17","","15.9","","6.9","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-18","2023","10","18","","14.7","","7.8","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","","","14","","31",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-19","2023","10","19","","16.8","","8.9","","12.9","","5.1","","0.0","","0.2","","0.0","","0.2","","","","16","","40",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-20","2023","10","20","","14.4","","9.1","","11.8","","6.2","","0.0","","4.4","","0.0","","4.4","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-21","2023","10","21","","12.3","","5.8","","9.1","","8.9","","0.0","","0.6","","0.0","","0.6","","","","30","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-22","2023","10","22","","11.4","","0.6","","6.0","","12.0","","0.0","","0.8","","0.0","","0.8","","","","32","","59",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-23","2023","10","23","","14.2","","-0.2","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-24","2023","10","24","","20.5","","8.9","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","18","","38",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-25","2023","10","25","","20.8","","15.6","","18.2","","0.0","","0.2","","1.6","","0.0","","1.6","","","","26","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-26","2023","10","26","","19.0","","14.2","","16.6","","1.4","","0.0","","6.6","","0.0","","6.6","","","","22","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-27","2023","10","27","","23.3","","17.8","","20.6","","0.0","","2.6","","0.0","T","0.0","","0.0","T","","","24","","47",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-28","2023","10","28","","18.9","","5.8","","12.4","","5.6","","0.0","","0.2","","0.0","","0.2","","","","33","","53",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-29","2023","10","29","","7.4","","3.1","","5.3","","12.7","","0.0","","2.9","","0.0","","2.9","","","","11","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-30","2023","10","30","","6.9","","-1.5","","2.7","","15.3","","0.0","","4.4","","0.0","","4.4","","","","33","","47",""
"-79.63","43.68","TORONTO INTL A","6158731","2023-10-31","2023","10","31","","6.6","","-1.3","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","","","25","","37",""
